ID_VIV,ID_PERSONA,ENT,NOM_ENT,MUN,NOM_MUN,LOC50K,NOM_LOC,COBERTURA,ESTRATO,UPM,FACTOR,NUMPER,SEXO,EDAD,PARENT,PARENT_OTRO_C,IDENT_MADRE,IDENT_PADRE,SERSALUD,AFRODES,ACTA_NAC,DHSERSAL1,DHSERSAL2,PERTE_INDIGENA,ENT_PAIS_NAC,NACIONALIDAD,HLENGUA,QDIALECT_C,QDIALECT_INALI,HESPANOL,ELENGUA,ASISTEN,MUN_ASI,NOM_MUN_ASI,ENT_PAIS_ASI,TIE_TRASLADO_ESCU,MED_TRASLADO_ESC1,MED_TRASLADO_ESC2,MED_TRASLADO_ESC3,ESCOLARI,NIVACAD,ALFABET,ESCOACUM,MUN_RES10,NOM_MUN_RES10,ENT_PAIS_RES10,SITUA_CONYUGAL,IDENT_PAREJA,CONACT,OCUPACION_C,SITUACION_TRAB,AGUINALDO,VACACIONES,SERVICIO_MEDICO,UTILIDADES,INCAP_SUELDO,SAR_AFORE,CREDITO_VIVIENDA,INGTRMEN,ACTIVIDADES_C,MUN_TRAB,NOM_MUN_TRAB,ENT_PAIS_TRAB,TIE_TRASLADO_TRAB,MED_TRASLADO_TRAB1,MED_TRASLADO_TRAB2,MED_TRASLADO_TRAB3,ACTI_SIN_PAGO1,ACTI_SIN_PAGO2,ACTI_SIN_PAGO3,ACTI_SIN_PAGO4,ACTI_SIN_PAGO5,ACTI_SIN_PAGO6,ACTI_SIN_PAGO7,ACTI_SIN_PAGO8,HIJOS_NAC_VIVOS,HIJOS_FALLECIDOS,HIJOS_SOBREVIV,FECHA_NAC_M,FECHA_NAC_A,SOBREVIVENCIA,EDAD_MORIR_D,EDAD_MORIR_M,EDAD_MORIR_A,TAMLOC
130270002500,13027000250008,13,Hidalgo,27,Huehuetla,0,Localidad de menos de 50 mil habitantes,2,13-027-08,84737,2,8,3,0,4,409,6,99,99,9,9,9,,9,13,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2
130270002501,13027000250101,13,Hidalgo,27,Huehuetla,0,Localidad de menos de 50 mil habitantes,2,13-027-08,84734,2,1,3,57,1,101,97,96,5,3,1,1,,1,13,5,1,712,702,5,,7,,,,,,,,3,2,5,3,27,Huehuetla,13,5,2,33,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,3,1,3,0,3,7,1998,1,,,,2
130270002501,13027000250102,13,Hidalgo,27,Huehuetla,0,Localidad de menos de 50 mil habitantes,2,13-027-08,84734,2,2,1,60,2,201,96,97,5,3,1,1,,1,13,5,1,712,702,5,,7,,,,,,,,6,2,5,6,27,Huehuetla,13,5,1,10,611,5,,,,,,,,1714,1110,27,Huehuetla,13,3,6,,,0,0,0,0,0,0,1,1,,,,,,,,,,2
130270002501,13027000250103,13,Hidalgo,27,Huehuetla,0,Localidad de menos de 50 mil habitantes,2,13-027-08,84734,2,3,3,22,3,301,1,2,5,3,1,1,,1,13,5,3,,,,1,7,,,,,,,,4,11,5,16,27,Huehuetla,13,6,,33,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,1,1,0,,,,,,,,,2
130270002501,13027000250104,13,Hidalgo,27,Huehuetla,0,Localidad de menos de 50 mil habitantes,2,13-027-08,84734,2,4,3,19,3,301,1,2,5,3,1,8,,1,13,5,3,,,,1,7,,,,,,,,3,3,5,9,27,Huehuetla,13,2,,33,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,1,1,1,1,0,99,9999,3,,8,,2
130270002501,13027000250105,13,Hidalgo,27,Huehuetla,0,Localidad de menos de 50 mil habitantes,2,13-027-08,84734,2,5,3,16,3,301,1,2,5,3,1,8,,1,13,5,3,,,,1,5,27,Huehuetla,13,1,6,,,2,4,5,11,27,Huehuetla,13,6,,31,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,1,1,0,,,,,,,,,2
130270002510,13027000251001,13,Hidalgo,27,Huehuetla,0,Localidad de menos de 50 mil habitantes,2,13-027-08,84745,3,1,3,79,1,101,97,97,5,3,1,1,,1,13,5,1,712,702,5,,7,,,,,,,,6,2,5,6,27,Huehuetla,13,4,,10,411,5,,,,,,,,2143,4611,27,Huehuetla,13,1,6,,,0,0,0,0,0,1,1,0,9,1,8,6,1975,1,,,,2
130270002510,13027000251002,13,Hidalgo,27,Huehuetla,0,Localidad de menos de 50 mil habitantes,2,13-027-08,84745,3,2,3,42,3,301,1,97,5,3,1,1,,1,13,5,1,712,702,5,,7,,,,,,,,3,3,5,9,27,Huehuetla,13,6,,10,411,5,,,,,,,,2143,4611,27,Huehuetla,13,1,1,,,0,0,0,0,0,1,1,1,0,,,,,,,,,2
130270002524,13027000252401,13,Hidalgo,27,Huehuetla,0,Localidad de menos de 50 mil habitantes,2,13-027-08,84738,2,1,1,31,1,101,96,96,5,3,1,1,,1,13,5,1,712,702,5,,7,,,,,,,,3,3,5,9,27,Huehuetla,13,1,2,10,531,1,1,4,6,8,2,4,6,5000,5614,53,San Bartolo Tutotepec,13,4,1,,,0,0,0,0,0,0,0,0,,,,,,,,,,2
130270002524,13027000252402,13,Hidalgo,27,Huehuetla,0,Localidad de menos de 50 mil habitantes,2,13-027-08,84738,2,2,3,31,2,201,96,96,5,3,1,1,,1,13,5,3,,,,1,7,,,,,,,,3,3,5,9,27,Huehuetla,13,1,1,33,,,,,,,,,,,,,,,,,,,0,0,36,0,0,21,7,3,2,0,2,5,2000,1,,,,2
130270002524,13027000252403,13,Hidalgo,27,Huehuetla,0,Localidad de menos de 50 mil habitantes,2,13-027-08,84738,2,3,3,16,3,301,2,1,5,3,1,1,,1,13,5,3,,,,3,5,27,Huehuetla,13,1,6,,,2,4,5,11,27,Huehuetla,13,6,,31,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,,,,,,,,,2
130270002524,13027000252404,13,Hidalgo,27,Huehuetla,0,Localidad de menos de 50 mil habitantes,2,13-027-08,84738,2,4,1,14,3,301,2,1,5,3,1,1,,1,13,5,3,,,,3,5,27,Huehuetla,13,2,6,,,2,3,5,8,27,Huehuetla,13,6,,31,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,2
130270002530,13027000253001,13,Hidalgo,27,Huehuetla,0,Localidad de menos de 50 mil habitantes,2,13-027-08,84744,2,1,1,67,1,101,97,97,5,3,1,1,,1,13,5,1,712,702,5,,7,,,,,,,,6,2,5,6,27,Huehuetla,13,5,2,10,611,2,2,4,6,8,2,4,6,999999,1110,27,Huehuetla,13,4,6,,,0,0,0,0,0,0,0,0,,,,,,,,,,2
130270002530,13027000253002,13,Hidalgo,27,Huehuetla,0,Localidad de menos de 50 mil habitantes,2,13-027-08,84744,2,2,3,44,2,201,96,97,5,3,1,1,,1,13,5,3,,,,3,7,,,,,,,,6,2,5,6,27,Huehuetla,13,5,1,33,,,,,,,,,,,,,,,,,,,0,0,0,0,0,7,7,2,4,3,1,7,1997,3,,,6,2
130270002530,13027000253003,13,Hidalgo,27,Huehuetla,0,Localidad de menos de 50 mil habitantes,2,13-027-08,84744,2,3,1,27,3,301,2,1,5,3,1,1,,1,13,5,3,,,,3,7,,,,,,,,6,2,5,6,27,Huehuetla,13,1,99,10,511,1,2,4,5,7,1,3,5,3000,6242,27,Huehuetla,13,1,9,,,0,0,0,0,0,0,0,0,,,,,,,,,,2
130270002530,13027000253004,13,Hidalgo,27,Huehuetla,0,Localidad de menos de 50 mil habitantes,2,13-027-08,84744,2,4,3,25,5,417,96,96,5,3,1,1,,1,13,5,3,,,,3,7,,,,,,,,3,3,5,9,27,Huehuetla,13,1,3,33,,,,,,,,,,,,,,,,,,,0,0,80,80,0,7,7,2,2,0,2,7,2014,1,,,,2
130270002530,13027000253005,13,Hidalgo,27,Huehuetla,0,Localidad de menos de 50 mil habitantes,2,13-027-08,84744,2,5,3,5,4,409,4,3,5,3,1,1,,1,13,5,3,,,,3,5,27,Huehuetla,13,1,6,,,2,1,5,0,27,Huehuetla,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2
130270002530,13027000253006,13,Hidalgo,27,Huehuetla,0,Localidad de menos de 50 mil habitantes,2,13-027-08,84744,2,6,1,0,4,409,4,3,5,3,1,1,,1,13,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2
130270002534,13027000253401,13,Hidalgo,27,Huehuetla,0,Localidad de menos de 50 mil habitantes,2,13-027-08,84737,2,1,1,57,1,101,96,96,5,3,1,1,,2,13,5,3,,,,3,7,,,,,,,,3,3,5,9,27,Huehuetla,13,5,2,10,411,5,,,,,,,,2000,4611,27,Huehuetla,13,7,,,,0,0,0,0,0,0,0,0,,,,,,,,,,2
130270002534,13027000253402,13,Hidalgo,27,Huehuetla,0,Localidad de menos de 50 mil habitantes,2,13-027-08,84737,2,2,3,44,2,201,96,96,5,3,1,1,,1,13,5,3,,,,3,7,,,,,,,,3,3,5,9,27,Huehuetla,13,5,1,33,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,2,2,2,0,2,6,2000,1,,,,2
130270002534,13027000253403,13,Hidalgo,27,Huehuetla,0,Localidad de menos de 50 mil habitantes,2,13-027-08,84737,2,3,1,15,3,301,99,99,5,3,1,1,,3,13,5,3,,,,3,5,27,Huehuetla,13,1,6,,,1,4,5,10,27,Huehuetla,13,6,,31,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,2
130270002534,13027000253404,13,Hidalgo,27,Huehuetla,0,Localidad de menos de 50 mil habitantes,2,13-027-08,84737,2,4,3,14,3,301,2,1,5,3,1,1,,3,13,5,3,,,,3,5,27,Huehuetla,13,1,6,,,2,3,5,8,27,Huehuetla,13,6,,31,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,1,0,0,,,,,,,,,2
130270002554,13027000255401,13,Hidalgo,27,Huehuetla,0,Localidad de menos de 50 mil habitantes,2,13-027-08,84738,2,1,1,25,1,101,96,96,5,3,1,1,,1,13,5,1,712,702,5,,7,,,,,,,,3,3,5,9,27,Huehuetla,13,1,2,10,911,2,2,4,6,8,2,4,6,1714,1110,27,Huehuetla,13,4,6,,,0,0,0,0,0,0,0,0,,,,,,,,,,2
130270002554,13027000255402,13,Hidalgo,27,Huehuetla,0,Localidad de menos de 50 mil habitantes,2,13-027-08,84738,2,2,3,27,2,201,96,96,5,3,1,1,,1,13,5,1,712,702,5,,7,,,,,,,,3,2,5,3,27,Huehuetla,13,1,1,33,,,,,,,,,,,,,,,,,,,0,0,80,50,0,7,7,2,3,0,3,8,2014,1,,,,2
130270002554,13027000255403,13,Hidalgo,27,Huehuetla,0,Localidad de menos de 50 mil habitantes,2,13-027-08,84738,2,3,3,7,3,301,2,1,5,3,1,1,,1,13,5,1,712,702,5,,5,27,Huehuetla,13,1,6,,,1,2,7,1,27,Huehuetla,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2
130270002554,13027000255404,13,Hidalgo,27,Huehuetla,0,Localidad de menos de 50 mil habitantes,2,13-027-08,84738,2,4,3,5,3,301,2,1,5,3,1,1,,1,13,5,3,,,,3,5,27,Huehuetla,13,1,6,,,1,1,5,0,27,Huehuetla,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2
130270002554,13027000255405,13,Hidalgo,27,Huehuetla,0,Localidad de menos de 50 mil habitantes,2,13-027-08,84738,2,5,3,0,3,301,2,1,5,3,1,1,,1,13,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2
130270002566,13027000256601,13,Hidalgo,27,Huehuetla,0,Localidad de menos de 50 mil habitantes,2,13-027-08,84735,2,1,3,38,1,101,96,96,6,3,1,1,,1,13,5,1,712,702,5,,7,,,,,,,,4,11,5,16,27,Huehuetla,13,5,2,16,233,1,1,3,5,8,1,4,6,8200,6111,27,Huehuetla,13,2,1,,,0,0,24,0,0,1,1,1,2,0,2,1,2015,1,,,,2
130270002566,13027000256602,13,Hidalgo,27,Huehuetla,0,Localidad de menos de 50 mil habitantes,2,13-027-08,84735,2,2,1,37,2,201,96,96,6,3,1,1,,1,13,5,1,1041,211,5,,7,,,,,,,,6,11,5,18,27,Huehuetla,13,5,1,13,611,6,,,,,,,,0,1110,27,Huehuetla,13,1,6,,,0,0,1,0,0,0,0,1,,,,,,,,,,2
130270002566,13027000256603,13,Hidalgo,27,Huehuetla,0,Localidad de menos de 50 mil habitantes,2,13-027-08,84735,2,3,3,3,3,301,1,2,6,3,1,1,,1,13,5,3,,,,3,5,27,Huehuetla,13,2,6,,,1,1,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2
130270002566,13027000256604,13,Hidalgo,27,Huehuetla,0,Localidad de menos de 50 mil habitantes,2,13-027-08,84735,2,4,1,0,3,301,1,2,5,3,2,8,,1,13,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2
130270002578,13027000257801,13,Hidalgo,27,Huehuetla,0,Localidad de menos de 50 mil habitantes,2,13-027-08,84737,2,1,3,43,1,101,96,96,5,3,1,1,,1,13,5,3,,,,3,7,,,,,,,,0,0,7,0,27,Huehuetla,13,1,2,33,,,,,,,,,,,,,,,,,,,0,0,0,0,0,2,0,1,4,0,4,10,2005,1,,,,2
130270002578,13027000257802,13,Hidalgo,27,Huehuetla,0,Localidad de menos de 50 mil habitantes,2,13-027-08,84737,2,2,1,85,2,201,97,97,5,3,1,1,,1,13,5,3,,,,3,7,,,,,,,,4,2,5,4,27,Huehuetla,13,1,1,35,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,,,,,,,,,,2
130270002578,13027000257803,13,Hidalgo,27,Huehuetla,0,Localidad de menos de 50 mil habitantes,2,13-027-08,84737,2,3,1,16,3,301,1,2,5,3,1,1,,3,13,5,3,,,,3,5,27,Huehuetla,13,1,6,,,2,4,5,11,27,Huehuetla,13,6,,31,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1,0,,,,,,,,,,2
130270002578,13027000257804,13,Hidalgo,27,Huehuetla,0,Localidad de menos de 50 mil habitantes,2,13-027-08,84737,2,4,1,9,3,301,1,2,5,3,1,1,,3,13,5,3,,,,3,5,27,Huehuetla,13,1,6,,,4,2,5,4,27,Huehuetla,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2
130270002578,13027000257805,13,Hidalgo,27,Huehuetla,0,Localidad de menos de 50 mil habitantes,2,13-027-08,84737,2,5,3,31,8,403,96,96,7,3,1,1,,2,13,5,3,,,,3,7,,,,,,,,6,2,5,6,27,Huehuetla,13,1,96,33,,,,,,,,,,,,,,,,,,,0,0,12,8,0,0,1,0,2,0,2,8,2010,1,,,,2
130270002578,13027000257806,13,Hidalgo,27,Huehuetla,0,Localidad de menos de 50 mil habitantes,2,13-027-08,84737,2,6,1,7,8,413,5,96,7,3,1,1,,3,13,5,3,,,,3,5,27,Huehuetla,13,1,6,,,1,2,5,1,27,Huehuetla,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2
130270002578,13027000257807,13,Hidalgo,27,Huehuetla,0,Localidad de menos de 50 mil habitantes,2,13-027-08,84737,2,7,3,4,8,413,5,96,7,3,1,1,,3,13,5,3,,,,3,5,27,Huehuetla,13,1,6,,,1,1,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2
130270002579,13027000257901,13,Hidalgo,27,Huehuetla,0,Localidad de menos de 50 mil habitantes,2,13-027-08,84742,3,1,3,59,1,101,97,97,5,3,1,1,,1,13,5,1,712,702,5,,7,,,,,,,,4,2,5,4,27,Huehuetla,13,5,2,10,411,5,,,,,,,,6429,4611,27,Huehuetla,13,7,,,,0,0,40,0,0,28,21,5,4,0,4,9,1983,1,,,,2
130270002579,13027000257902,13,Hidalgo,27,Huehuetla,0,Localidad de menos de 50 mil habitantes,2,13-027-08,84742,3,2,1,62,2,201,96,97,5,3,1,1,,1,13,5,1,712,702,5,,7,,,,,,,,1,2,7,1,27,Huehuetla,13,5,1,10,911,2,2,4,6,8,2,4,6,2143,1121,27,Huehuetla,13,5,7,,,0,0,0,0,0,0,0,0,,,,,,,,,,2
130270002579,13027000257903,13,Hidalgo,27,Huehuetla,0,Localidad de menos de 50 mil habitantes,2,13-027-08,84742,3,3,3,1,4,409,96,96,5,3,1,1,,1,13,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2
130270002581,13027000258101,13,Hidalgo,27,Huehuetla,0,Localidad de menos de 50 mil habitantes,2,13-027-08,84735,2,1,3,28,1,101,96,96,5,3,1,1,,1,13,5,1,712,702,5,,7,,,,,,,,3,3,5,9,27,Huehuetla,13,5,2,10,751,5,,,,,,,,857,3110,27,Huehuetla,13,7,,,,0,1,0,2,1,2,12,1,1,0,1,3,2003,1,,,,2
130270002581,13027000258102,13,Hidalgo,27,Huehuetla,0,Localidad de menos de 50 mil habitantes,2,13-027-08,84735,2,2,1,30,2,201,96,96,5,3,1,1,,1,13,5,3,,,,1,7,,,,,,,,4,11,5,16,27,Huehuetla,13,5,1,10,611,2,2,4,6,8,2,4,6,1286,1110,27,Huehuetla,13,4,6,,,0,0,0,0,0,0,0,0,,,,,,,,,,2
130270002581,13027000258103,13,Hidalgo,27,Huehuetla,0,Localidad de menos de 50 mil habitantes,2,13-027-08,84735,2,3,1,11,3,301,1,2,5,3,1,1,,1,15,5,3,,,,1,5,27,Huehuetla,13,2,6,,,5,2,5,5,27,Huehuetla,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2
130270002590,13027000259001,13,Hidalgo,27,Huehuetla,0,Localidad de menos de 50 mil habitantes,2,13-027-08,84745,3,1,3,34,1,101,96,96,5,3,1,1,,3,13,5,3,,,,3,7,,,,,,,,5,11,5,17,37,Tamazunchale,24,2,,10,232,1,1,3,6,8,2,4,6,6000,6139,27,Huehuetla,13,1,6,,,0,0,14,14,0,20,14,2,2,0,2,1,2010,1,,,,2
130270002590,13027000259002,13,Hidalgo,27,Huehuetla,0,Localidad de menos de 50 mil habitantes,2,13-027-08,84745,3,2,1,12,3,301,1,96,5,3,1,1,,3,13,5,3,,,,3,5,27,Huehuetla,13,1,6,,,6,2,5,6,37,Tamazunchale,24,6,,31,,,,,,,,,,,,,,,,,,,0,0,14,0,0,7,2,1,,,,,,,,,,2
130270002590,13027000259003,13,Hidalgo,27,Huehuetla,0,Localidad de menos de 50 mil habitantes,2,13-027-08,84745,3,3,1,5,3,301,1,96,5,3,1,1,,3,24,5,3,,,,3,5,27,Huehuetla,13,1,6,,,1,1,7,0,37,Tamazunchale,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2
130270002593,13027000259301,13,Hidalgo,27,Huehuetla,0,Localidad de menos de 50 mil habitantes,2,13-027-08,84741,2,1,1,42,1,101,96,96,5,3,1,1,,1,13,5,1,712,702,5,,7,,,,,,,,3,3,5,9,27,Huehuetla,13,1,2,10,834,1,2,4,6,8,2,4,6,2571,4850,27,Huehuetla,13,6,9,,,0,0,0,0,0,0,0,0,,,,,,,,,,2
130270002593,13027000259302,13,Hidalgo,27,Huehuetla,0,Localidad de menos de 50 mil habitantes,2,13-027-08,84741,2,2,3,38,2,201,96,97,5,3,1,1,,1,13,5,1,712,702,5,,7,,,,,,,,3,3,5,9,27,Huehuetla,13,1,1,10,952,5,,,,,,,,2571,7222,27,Huehuetla,13,1,6,,,0,0,0,0,0,14,14,4,3,0,3,2,2003,1,,,,2
130270002593,13027000259303,13,Hidalgo,27,Huehuetla,0,Localidad de menos de 50 mil habitantes,2,13-027-08,84741,2,3,1,16,3,301,2,1,5,3,1,1,,1,13,5,3,,,,3,7,,,,,,,,3,3,5,9,27,Huehuetla,13,1,6,35,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,2
130270002593,13027000259304,13,Hidalgo,27,Huehuetla,0,Localidad de menos de 50 mil habitantes,2,13-027-08,84741,2,4,1,15,3,301,2,1,5,3,1,1,,1,13,5,3,,,,3,5,999,No especificado de Entidad y Municipio,999,9,,,,3,3,5,9,27,Huehuetla,13,6,,31,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,2
130270002593,13027000259305,13,Hidalgo,27,Huehuetla,0,Localidad de menos de 50 mil habitantes,2,13-027-08,84741,2,5,3,11,3,301,2,1,5,3,1,1,,1,13,5,3,,,,3,5,27,Huehuetla,13,1,6,,,4,2,5,4,27,Huehuetla,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2
130270002593,13027000259306,13,Hidalgo,27,Huehuetla,0,Localidad de menos de 50 mil habitantes,2,13-027-08,84741,2,6,3,16,5,417,96,96,5,3,1,1,,1,13,5,3,,,,3,7,,,,,,,,3,3,5,9,27,Huehuetla,13,1,3,33,,,,,,,,,,,,,,,,,,,0,0,0,80,0,0,0,0,1,0,1,9,2014,1,,,,2
130270002593,13027000259307,13,Hidalgo,27,Huehuetla,0,Localidad de menos de 50 mil habitantes,2,13-027-08,84741,2,7,3,0,4,409,6,3,5,3,1,1,,1,13,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2
130270002597,13027000259701,13,Hidalgo,27,Huehuetla,0,Localidad de menos de 50 mil habitantes,2,13-027-08,84737,2,1,3,43,1,101,97,4,5,3,1,1,,1,13,5,3,,,,3,7,,,,,,,,3,4,5,12,27,Huehuetla,13,5,2,10,511,1,1,3,5,8,2,4,6,7200,6229,27,Huehuetla,13,1,1,,,0,1,0,0,0,2,3,2,3,0,3,1,2000,1,,,,2
130270002597,13027000259702,13,Hidalgo,27,Huehuetla,0,Localidad de menos de 50 mil habitantes,2,13-027-08,84737,2,2,1,46,2,201,97,97,5,3,1,1,,1,21,5,3,,,,3,7,,,,,,,,3,3,5,9,27,Huehuetla,13,5,1,10,321,1,1,4,6,8,2,4,6,999999,9314,27,Huehuetla,13,1,6,,,0,0,0,0,0,0,0,1,,,,,,,,,,2
130270002597,13027000259703,13,Hidalgo,27,Huehuetla,0,Localidad de menos de 50 mil habitantes,2,13-027-08,84737,2,3,1,15,3,301,1,2,5,3,1,1,,1,13,5,3,,,,3,5,27,Huehuetla,13,2,6,,,1,4,5,10,27,Huehuetla,13,6,,31,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,2
130270002597,13027000259704,13,Hidalgo,27,Huehuetla,0,Localidad de menos de 50 mil habitantes,2,13-027-08,84737,2,4,1,82,6,401,97,97,5,3,1,1,,1,13,5,3,,,,3,7,,,,,,,,3,2,5,3,27,Huehuetla,13,3,,35,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,2
130270002608,13027000260801,13,Hidalgo,27,Huehuetla,0,Localidad de menos de 50 mil habitantes,2,13-027-08,84740,2,1,3,30,1,101,96,96,5,3,1,1,,3,13,5,3,,,,3,7,,,,,,,,3,3,5,9,,,221,5,2,33,,,,,,,,,,,,,,,,,,,0,0,24,24,0,2,2,0,3,0,3,10,2013,1,,,,2
130270002608,13027000260802,13,Hidalgo,27,Huehuetla,0,Localidad de menos de 50 mil habitantes,2,13-027-08,84740,2,2,1,36,2,201,96,96,5,3,1,1,,3,13,5,3,,,,3,7,,,,,,,,2,10,5,14,,,221,5,1,10,612,6,,,,,,,,0,1121,27,Huehuetla,13,1,3,,,0,0,6,6,0,1,1,1,,,,,,,,,,2
130270002608,13027000260803,13,Hidalgo,27,Huehuetla,0,Localidad de menos de 50 mil habitantes,2,13-027-08,84740,2,3,3,14,3,301,1,2,5,3,1,1,,3,13,5,3,,,,3,5,27,Huehuetla,13,1,6,,,1,3,5,7,,,221,6,,31,,,,,,,,,,,,,,,,,,,0,0,2,0,0,0,0,1,0,,,,,,,,,2
130270002608,13027000260804,13,Hidalgo,27,Huehuetla,0,Localidad de menos de 50 mil habitantes,2,13-027-08,84740,2,4,1,8,3,301,1,2,5,3,3,8,,3,221,9,3,,,,3,5,27,Huehuetla,13,1,6,,,2,2,5,2,,,221,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2
130270002608,13027000260805,13,Hidalgo,27,Huehuetla,0,Localidad de menos de 50 mil habitantes,2,13-027-08,84740,2,5,3,1,3,301,1,2,5,3,1,1,,3,13,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2
130270002610,13027000261001,13,Hidalgo,27,Huehuetla,0,Localidad de menos de 50 mil habitantes,2,13-027-08,84741,2,1,3,38,1,101,96,97,5,3,1,1,,1,13,5,1,712,702,5,,7,,,,,,,,1,3,5,7,27,Huehuetla,13,1,96,33,,,,,,,,,,,,,,,,,,,0,0,0,35,0,21,14,7,5,2,3,2,2007,1,,,,2
130270002610,13027000261002,13,Hidalgo,27,Huehuetla,0,Localidad de menos de 50 mil habitantes,2,13-027-08,84741,2,2,1,18,3,301,1,96,5,3,1,1,,3,13,5,3,,,,3,7,,,,,,,,3,4,5,12,27,Huehuetla,13,6,,35,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,2
130270002610,13027000261003,13,Hidalgo,27,Huehuetla,0,Localidad de menos de 50 mil habitantes,2,13-027-08,84741,2,3,1,10,3,301,1,96,5,3,1,1,,1,13,5,1,712,702,5,,5,27,Huehuetla,13,1,6,,,3,2,5,3,27,Huehuetla,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2
130270002610,13027000261004,13,Hidalgo,27,Huehuetla,0,Localidad de menos de 50 mil habitantes,2,13-027-08,84741,2,4,3,8,3,301,1,96,5,3,1,1,,1,13,5,1,712,702,5,,5,27,Huehuetla,13,1,6,,,1,2,5,1,27,Huehuetla,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2
130270002615,13027000261501,13,Hidalgo,27,Huehuetla,0,Localidad de menos de 50 mil habitantes,2,13-027-08,84734,2,1,1,48,1,101,2,97,5,3,1,1,,3,13,5,3,,,,3,7,,,,,,,,3,3,5,9,27,Huehuetla,13,1,3,35,,,,,,,,,,,,,,,,,,,0,2,8,0,2,0,0,0,,,,,,,,,,2
130270002615,13027000261502,13,Hidalgo,27,Huehuetla,0,Localidad de menos de 50 mil habitantes,2,13-027-08,84734,2,2,3,76,6,401,97,97,5,3,1,1,,3,13,5,3,,,,3,7,,,,,,,,0,0,7,0,27,Huehuetla,13,4,,33,,,,,,,,,,,,,,,,,,,0,0,2,0,0,2,2,1,10,5,5,8,1976,1,,,,2
130270002615,13027000261503,13,Hidalgo,27,Huehuetla,0,Localidad de menos de 50 mil habitantes,2,13-027-08,84734,2,3,3,36,2,201,96,97,5,3,1,1,,1,13,5,1,331,501,5,,7,,,,,,,,0,0,7,0,27,Huehuetla,13,1,1,33,,,,,,,,,,,,,,,,,,,0,0,7,0,0,1,5,1,1,0,1,11,1992,1,,,,2
130270002619,13027000261901,13,Hidalgo,27,Huehuetla,0,Localidad de menos de 50 mil habitantes,2,13-027-08,84732,2,1,3,40,1,101,97,97,5,3,1,1,,1,13,5,3,,,,3,7,,,,,,,,6,2,5,6,27,Huehuetla,13,1,2,33,,,,,,,,,,,,,,,,,,,0,0,0,7,0,14,7,1,5,1,4,7,2005,1,,,,2
